mapping_version	row_key_v1	manifest_ordinal	canonical_row_rank	family_contract_display_id	backend	cell_storage_id	semantic_operation_id	isa_ordinal_or_scalar	backend_outcome	backend_na_reason	backend_evidence_anchor	direct_symbol	direct_symbol_storage_id	shared_kernel_id	kernel_owner_cell_key	kernel_owner_dependency_id	kernel_batch_display_id	kernel_batch_storage_id	evidence_batch_display_id	evidence_batch_storage_id
v1	rk-v1-f2e6443ad52b9661747b23258c618d7ec64519039488f30ffbbbbba837330342	63	41	FC-v1-utf16-source	neon	cell-v1-5ee2eb7dfe98b9df9345142fb516a6849be408d517bb35007c3baf43c9e8417e	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:2673;611becc2a08c27a4edc77d9a45ff74c97130129b:src/arm64/arm_convert_utf16_to_utf32.cpp:1-1	convertUTF16LEToUTF32NEON	symbol-v1-849e0f9efcfe25ff0f94601f16afed191873f6be97bc15d86890851b1853e645	shared-kernel-v1-c9af7a82bd13a3e0c543332c6f15ac7b52558403a57d45051c4147db36e94af5	cell-v1-5ee2eb7dfe98b9df9345142fb516a6849be408d517bb35007c3baf43c9e8417e		KB-v1-FC-v1-utf16-source-neon-01	batch-v1-b4d3e712f8dc898225dae4fa632a4c9d453ec6325eaba7443241e45c89b6efc7	EB-v1-KB-v1-FC-v1-utf16-source-neon-01-01	batch-v1-6c2c6435df13438f01fbf3c960b35e559382201a7e4171907f7990967262162f
v1	rk-v1-369041d2cf922f9ef88a5c4a0bef41dabc2be2507ad63169986230e12f2e158f	64	42	FC-v1-utf16-source	westmere	cell-v1-85f55947001092311c47ebb6255fc994162ddaa2552887e4e086db8b49884cf2	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:2706;611becc2a08c27a4edc77d9a45ff74c97130129b:src/westmere/sse_convert_utf16_to_utf32.cpp:1-1	convertUTF16BEToUTF32Westmere	symbol-v1-81e7e77c36402cccc991f7150bce87915c485e49869491b7195b2861e4aebd7f	shared-kernel-v1-73cc11329bf088a29f48a03d8428afcd9ac9c477a4993cb67f983e09c9f33d86	cell-v1-85f55947001092311c47ebb6255fc994162ddaa2552887e4e086db8b49884cf2		KB-v1-FC-v1-utf16-source-westmere-01	batch-v1-8ac1e06fbe7b0d6d9acd7feef54aa06d45269dfbc52a2ce7402cc1fafe2c61a9	EB-v1-KB-v1-FC-v1-utf16-source-westmere-01-01	batch-v1-01d2c6cacb9a6848b205adb2157747e29aeabcfaedc074fdb8bd43a8eeeabc42
v1	rk-v1-369041d2cf922f9ef88a5c4a0bef41dabc2be2507ad63169986230e12f2e158f	64	42	FC-v1-utf16-source	haswell	cell-v1-51ee900cf229ae90e9dfef3656478ebca12ec317d925be9954d90c3d37fbd115	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:2706;611becc2a08c27a4edc77d9a45ff74c97130129b:src/haswell/avx2_convert_utf16_to_utf32.cpp:1-1	convertUTF16BEToUTF32Haswell	symbol-v1-d633f1e50f7a96d7933b6954e93368100a027ab05763f061273c9ab009e8cf6b	shared-kernel-v1-f426d5877b859dd2eaed838f731f0e55e7b54e270512a8ad85a216721b046e80	cell-v1-51ee900cf229ae90e9dfef3656478ebca12ec317d925be9954d90c3d37fbd115		KB-v1-FC-v1-utf16-source-haswell-01	batch-v1-ec2f5d52cd3a97ee4c890ab940dfd992445655a453f7276d8bac3917ff81a9bd	EB-v1-KB-v1-FC-v1-utf16-source-haswell-01-01	batch-v1-f6258062a248942ee7051afc9e5c367a9c0991344649adff644a37023d14c002
v1	rk-v1-369041d2cf922f9ef88a5c4a0bef41dabc2be2507ad63169986230e12f2e158f	64	42	FC-v1-utf16-source	archsimd	cell-v1-8aa6d0bf1bcc383d42309a564e679f2319f527ffe63b0922e32664b107bd2b95	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	eligible		simd/archsimd Go 1.26.5:FC-v1-utf16-source audit row; required primitives: endian u16 loads/swaps, surrogate carry, compare/narrow, UTF-8 table/shuffle/pack, pair combine/u32 widen, counts/first-error; available: archsimd/ops_amd64.go:Load,Store,Shuffle,And,Or,Xor; archsimd/compare_gen_amd64.go:Equal,LessThan; archsimd/maskmerge_gen_amd64.go:Mask	convertUTF16BEToUTF32Archsimd	symbol-v1-ae05d0be748b3a79cb65e31c806c47968abbd03f0521856ac157e564e58c65fa	shared-kernel-v1-3a2f02069d957f711abeb3a77e1e3a8a6a28a5ee71d2ba9fdb382cbd1ebbdf3e	cell-v1-8aa6d0bf1bcc383d42309a564e679f2319f527ffe63b0922e32664b107bd2b95		KB-v1-FC-v1-utf16-source-archsimd-01	batch-v1-24a2f41bf855af128ec8e1e690c8f977fe942bd66eedc73214cb5db9ecd946f6	EB-v1-KB-v1-FC-v1-utf16-source-archsimd-01-01	batch-v1-0d68e73cdddaabe90fbe7b199b018380cbac81a1df306534babecd5d486f8213
v1	rk-v1-369041d2cf922f9ef88a5c4a0bef41dabc2be2507ad63169986230e12f2e158f	64	42	FC-v1-utf16-source	neon	cell-v1-5beb78c7953babfec492eb28a128dd44d361558d35058d1e9c3c351cfbafea23	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:2706;611becc2a08c27a4edc77d9a45ff74c97130129b:src/arm64/arm_convert_utf16_to_utf32.cpp:1-1	convertUTF16BEToUTF32NEON	symbol-v1-95c6cf01cbf2a584d861492b8cdbbb19da54ff41564b316539e52a60f02988b3	shared-kernel-v1-3d475596b7a42782a16827a530722856bd3e8a6749daf867617ab7ca5158b7c3	cell-v1-5beb78c7953babfec492eb28a128dd44d361558d35058d1e9c3c351cfbafea23		KB-v1-FC-v1-utf16-source-neon-01	batch-v1-b4d3e712f8dc898225dae4fa632a4c9d453ec6325eaba7443241e45c89b6efc7	EB-v1-KB-v1-FC-v1-utf16-source-neon-01-01	batch-v1-6c2c6435df13438f01fbf3c960b35e559382201a7e4171907f7990967262162f
v1	rk-v1-048e7d8109499ec70cd42f927cb40931c0f20e33358a385c3203b6705ff6e989	65	78	FC-v1-utf16-source	westmere	cell-v1-9eb8369edafadfea853c047a7f28d2a2a5e21897c42d6512553e51157eaba5a7	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	not_applicable	native_wrapper_delegates_explicit_endian	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:2742									
v1	rk-v1-048e7d8109499ec70cd42f927cb40931c0f20e33358a385c3203b6705ff6e989	65	78	FC-v1-utf16-source	haswell	cell-v1-68f26ff8aeae1f9968e692a92871d76796745e2a4f8971a71145fec9db390c7c	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	not_applicable	native_wrapper_delegates_explicit_endian	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:2742									
v1	rk-v1-048e7d8109499ec70cd42f927cb40931c0f20e33358a385c3203b6705ff6e989	65	78	FC-v1-utf16-source	archsimd	cell-v1-aedc8585fbc67da4b711361929f7914eba7be7840b14c6e3772bb5c871c962bf	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	not_applicable	native_wrapper_delegates_explicit_endian	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:2742									
v1	rk-v1-048e7d8109499ec70cd42f927cb40931c0f20e33358a385c3203b6705ff6e989	65	78	FC-v1-utf16-source	neon	cell-v1-e708197cb3d40e817bc7cac7eaf31a796b1c40653d42660906fe3584e0830889	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	not_applicable	native_wrapper_delegates_explicit_endian	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:2742									
v1	rk-v1-cf9a0dcde5bae92fccdc4f0d22f03784375c4b1e76b7c06dc1cf70539beebcaf	66	43	FC-v1-utf16-source	westmere	cell-v1-2ab3eee0b04af428813bdc01cff5738527f46b690690fa768ec94886e6666f60	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:2777;611becc2a08c27a4edc77d9a45ff74c97130129b:src/westmere/sse_convert_utf16_to_utf32.cpp:1-1	convertUTF16LEToUTF32WithErrorsWestmere	symbol-v1-0d0442a826ff46f49ad22de8874422c9917d7bbcd85fb020eb541a211b2c3540	shared-kernel-v1-0f7a44d6a6c961fb36c0aee7f89179b3dcfd034b73767e39031efff9613825c4	cell-v1-2ab3eee0b04af428813bdc01cff5738527f46b690690fa768ec94886e6666f60		KB-v1-FC-v1-utf16-source-westmere-01	batch-v1-8ac1e06fbe7b0d6d9acd7feef54aa06d45269dfbc52a2ce7402cc1fafe2c61a9	EB-v1-KB-v1-FC-v1-utf16-source-westmere-01-01	batch-v1-01d2c6cacb9a6848b205adb2157747e29aeabcfaedc074fdb8bd43a8eeeabc42
v1	rk-v1-cf9a0dcde5bae92fccdc4f0d22f03784375c4b1e76b7c06dc1cf70539beebcaf	66	43	FC-v1-utf16-source	haswell	cell-v1-039ce69a535dd272776471f091fd166475ac850b7f70c1f2da2a2f265d64dcff	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:2777;611becc2a08c27a4edc77d9a45ff74c97130129b:src/haswell/avx2_convert_utf16_to_utf32.cpp:1-1	convertUTF16LEToUTF32WithErrorsHaswell	symbol-v1-dbe601d03ecfa4964bf234ef9373fbabc0a771cdb188335fe364813549be6b79	shared-kernel-v1-5f066178895d0ae379e7ec83da5725c2c1bba39f5bd73124cd94df824885835d	cell-v1-039ce69a535dd272776471f091fd166475ac850b7f70c1f2da2a2f265d64dcff		KB-v1-FC-v1-utf16-source-haswell-01	batch-v1-ec2f5d52cd3a97ee4c890ab940dfd992445655a453f7276d8bac3917ff81a9bd	EB-v1-KB-v1-FC-v1-utf16-source-haswell-01-01	batch-v1-f6258062a248942ee7051afc9e5c367a9c0991344649adff644a37023d14c002
v1	rk-v1-cf9a0dcde5bae92fccdc4f0d22f03784375c4b1e76b7c06dc1cf70539beebcaf	66	43	FC-v1-utf16-source	archsimd	cell-v1-b835157193f186b7e89278b3b1fabfe0cda811f8a09e06ddb2fb7260299ec2f4	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	eligible		simd/archsimd Go 1.26.5:FC-v1-utf16-source audit row; required primitives: endian u16 loads/swaps, surrogate carry, compare/narrow, UTF-8 table/shuffle/pack, pair combine/u32 widen, counts/first-error; available: archsimd/ops_amd64.go:Load,Store,Shuffle,And,Or,Xor; archsimd/compare_gen_amd64.go:Equal,LessThan; archsimd/maskmerge_gen_amd64.go:Mask	convertUTF16LEToUTF32WithErrorsArchsimd	symbol-v1-b16bc694ab3606e5746a4dd56d130887b3e766e744ddfadca9a0abe29fa604e2	shared-kernel-v1-cef44bb9f54e92c2a0b8b00b3cb101a8bd4a7e9b07df5771776523bbeadbf372	cell-v1-b835157193f186b7e89278b3b1fabfe0cda811f8a09e06ddb2fb7260299ec2f4		KB-v1-FC-v1-utf16-source-archsimd-01	batch-v1-24a2f41bf855af128ec8e1e690c8f977fe942bd66eedc73214cb5db9ecd946f6	EB-v1-KB-v1-FC-v1-utf16-source-archsimd-01-01	batch-v1-0d68e73cdddaabe90fbe7b199b018380cbac81a1df306534babecd5d486f8213
v1	rk-v1-cf9a0dcde5bae92fccdc4f0d22f03784375c4b1e76b7c06dc1cf70539beebcaf	66	43	FC-v1-utf16-source	neon	cell-v1-0bf0104b71e549c41bc7b05b017a6409d74c7b5b8d9197d89306cf70046953a6	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:2777;611becc2a08c27a4edc77d9a45ff74c97130129b:src/arm64/arm_convert_utf16_to_utf32.cpp:1-1	convertUTF16LEToUTF32WithErrorsNEON	symbol-v1-99d71827b9ed0128fdf4c8332558c18f85bd6994d152503f9e734c3dfb96e016	shared-kernel-v1-d0f608fa63b2905c4f04d7b8e2f9e9112fad896d6923560f53fc8b6dcff5b00e	cell-v1-0bf0104b71e549c41bc7b05b017a6409d74c7b5b8d9197d89306cf70046953a6		KB-v1-FC-v1-utf16-source-neon-01	batch-v1-b4d3e712f8dc898225dae4fa632a4c9d453ec6325eaba7443241e45c89b6efc7	EB-v1-KB-v1-FC-v1-utf16-source-neon-01-01	batch-v1-6c2c6435df13438f01fbf3c960b35e559382201a7e4171907f7990967262162f
v1	rk-v1-8a66f79068e809a3a1037f8934bfa37ddd8f855cd45f185ee7d9c929f26ca259	67	44	FC-v1-utf16-source	westmere	cell-v1-d88dab555e0a9c1dccf8db1ffa653592c33af7a33432ba129e411e85487752e5	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:2813;611becc2a08c27a4edc77d9a45ff74c97130129b:src/westmere/sse_convert_utf16_to_utf32.cpp:1-1	convertUTF16BEToUTF32WithErrorsWestmere	symbol-v1-af2fabfbff01fe176ae91288b54748622bd1ff340e2a4ec1c2e15391c883970d	shared-kernel-v1-4c35c3872885d4fcd9aa1d993bc8cc39e975119f3e6fb2031c68c8b9cfd8c637	cell-v1-d88dab555e0a9c1dccf8db1ffa653592c33af7a33432ba129e411e85487752e5		KB-v1-FC-v1-utf16-source-westmere-01	batch-v1-8ac1e06fbe7b0d6d9acd7feef54aa06d45269dfbc52a2ce7402cc1fafe2c61a9	EB-v1-KB-v1-FC-v1-utf16-source-westmere-01-01	batch-v1-01d2c6cacb9a6848b205adb2157747e29aeabcfaedc074fdb8bd43a8eeeabc42
v1	rk-v1-8a66f79068e809a3a1037f8934bfa37ddd8f855cd45f185ee7d9c929f26ca259	67	44	FC-v1-utf16-source	haswell	cell-v1-86a8f5abdc9e0df32f947fcb1b9d3f192ad47a442968f010c308e79365ca1de2	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:2813;611becc2a08c27a4edc77d9a45ff74c97130129b:src/haswell/avx2_convert_utf16_to_utf32.cpp:1-1	convertUTF16BEToUTF32WithErrorsHaswell	symbol-v1-148a14a698d1e4ec4b7038d20138506f0b8cdef0a9c9a6cd66d7eca15026dbbd	shared-kernel-v1-a64fd7a04fc650b147c83fef4142d509b92db018fc7d0343bb3eb48420c8f75a	cell-v1-86a8f5abdc9e0df32f947fcb1b9d3f192ad47a442968f010c308e79365ca1de2		KB-v1-FC-v1-utf16-source-haswell-01	batch-v1-ec2f5d52cd3a97ee4c890ab940dfd992445655a453f7276d8bac3917ff81a9bd	EB-v1-KB-v1-FC-v1-utf16-source-haswell-01-01	batch-v1-f6258062a248942ee7051afc9e5c367a9c0991344649adff644a37023d14c002
v1	rk-v1-8a66f79068e809a3a1037f8934bfa37ddd8f855cd45f185ee7d9c929f26ca259	67	44	FC-v1-utf16-source	archsimd	cell-v1-333878be40f7b7ade6da233be1b602476865cdb2dd68a8b2a12c59dcdfba2eb6	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	eligible		simd/archsimd Go 1.26.5:FC-v1-utf16-source audit row; required primitives: endian u16 loads/swaps, surrogate carry, compare/narrow, UTF-8 table/shuffle/pack, pair combine/u32 widen, counts/first-error; available: archsimd/ops_amd64.go:Load,Store,Shuffle,And,Or,Xor; archsimd/compare_gen_amd64.go:Equal,LessThan; archsimd/maskmerge_gen_amd64.go:Mask	convertUTF16BEToUTF32WithErrorsArchsimd	symbol-v1-6e7aadc707c962ac1151ed7e7fe2214f450ef10933dd8548fe0ddc938c406686	shared-kernel-v1-8e2dce0842a814d5d6206dd90788f9ec55a193b6cd56a2267e7ca703d98aa20c	cell-v1-333878be40f7b7ade6da233be1b602476865cdb2dd68a8b2a12c59dcdfba2eb6		KB-v1-FC-v1-utf16-source-archsimd-01	batch-v1-24a2f41bf855af128ec8e1e690c8f977fe942bd66eedc73214cb5db9ecd946f6	EB-v1-KB-v1-FC-v1-utf16-source-archsimd-01-01	batch-v1-0d68e73cdddaabe90fbe7b199b018380cbac81a1df306534babecd5d486f8213
v1	rk-v1-8a66f79068e809a3a1037f8934bfa37ddd8f855cd45f185ee7d9c929f26ca259	67	44	FC-v1-utf16-source	neon	cell-v1-d7a65e82248aa6df9ed66b1a29d3ac55ae24f8ca302143f35a432b719d508556	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:2813;611becc2a08c27a4edc77d9a45ff74c97130129b:src/arm64/arm_convert_utf16_to_utf32.cpp:1-1	convertUTF16BEToUTF32WithErrorsNEON	symbol-v1-4f3e6d24c751d6e1d0471f702d7458441d84bd4b345bb73f76c8f85c46d90773	shared-kernel-v1-2896bcf4e1438328e864f340a9e5d9cf4a9ff7a8655b4f607d5db6b00d02e2b9	cell-v1-d7a65e82248aa6df9ed66b1a29d3ac55ae24f8ca302143f35a432b719d508556		KB-v1-FC-v1-utf16-source-neon-01	batch-v1-b4d3e712f8dc898225dae4fa632a4c9d453ec6325eaba7443241e45c89b6efc7	EB-v1-KB-v1-FC-v1-utf16-source-neon-01-01	batch-v1-6c2c6435df13438f01fbf3c960b35e559382201a7e4171907f7990967262162f
v1	rk-v1-6256cafae53900dfb04b86155b0a0c459f7ab335db48d7dacccad4863003a229	68	71	FC-v1-utf16-source	westmere	cell-v1-d138b5d817cee90011598532e90976eabecc9d52ae112943eff4ce2390a21785	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	not_applicable	native_wrapper_delegates_explicit_endian	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:2847									
v1	rk-v1-6256cafae53900dfb04b86155b0a0c459f7ab335db48d7dacccad4863003a229	68	71	FC-v1-utf16-source	haswell	cell-v1-a7c17fb72abb48904363f09157e6bffed3f717cfb234a47ed207cef62d9fc96b	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	not_applicable	native_wrapper_delegates_explicit_endian	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:2847									
v1	rk-v1-6256cafae53900dfb04b86155b0a0c459f7ab335db48d7dacccad4863003a229	68	71	FC-v1-utf16-source	archsimd	cell-v1-42027265ded6af741a3bf7c36d5060cdb7117faeeda23ca742e7179fd49a870b	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	not_applicable	native_wrapper_delegates_explicit_endian	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:2847									
v1	rk-v1-6256cafae53900dfb04b86155b0a0c459f7ab335db48d7dacccad4863003a229	68	71	FC-v1-utf16-source	neon	cell-v1-2a31476081f285b3a704a6df036d0da285ee2799bca6fd2f8cf76875b365a2c8	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	not_applicable	native_wrapper_delegates_explicit_endian	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:2847									
v1	rk-v1-fd9c4f4ecc93a66ed2037ed394e8f6185abf782ee61961da4a8439017613d3c3	69	45	FC-v1-utf16-source	westmere	cell-v1-d57b3088cc1b60e06ccb2bdd4273a68694bc1771a6840760e385ae8727b94f0d	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:2881;611becc2a08c27a4edc77d9a45ff74c97130129b:src/westmere/sse_convert_utf16_to_utf32.cpp:1-1	convertValidUTF16LEToUTF32Westmere	symbol-v1-9e78f59ae20e362770ebf06c6fd0dff47a951818fc5ab4edcf68a6030cac276b	shared-kernel-v1-faadb3e611f0353796365ab0213ae6f5c15271ec3c771c43548b2cefd30045fd	cell-v1-10e54865cd9bafa934e88bd924666caf563823defacf660c8e7719ceae906ee4	cell-v1-10e54865cd9bafa934e88bd924666caf563823defacf660c8e7719ceae906ee4	KB-v1-FC-v1-utf16-source-westmere-01	batch-v1-8ac1e06fbe7b0d6d9acd7feef54aa06d45269dfbc52a2ce7402cc1fafe2c61a9	EB-v1-KB-v1-FC-v1-utf16-source-westmere-01-01	batch-v1-01d2c6cacb9a6848b205adb2157747e29aeabcfaedc074fdb8bd43a8eeeabc42
v1	rk-v1-fd9c4f4ecc93a66ed2037ed394e8f6185abf782ee61961da4a8439017613d3c3	69	45	FC-v1-utf16-source	haswell	cell-v1-a2313a5a8044bf76c218c732a64c309aaba7277153bb09d008bc82ee8933cdf2	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:2881;611becc2a08c27a4edc77d9a45ff74c97130129b:src/haswell/avx2_convert_utf16_to_utf32.cpp:1-1	convertValidUTF16LEToUTF32Haswell	symbol-v1-98f12c7f071ebd388fd35b1dcf0cdf088fe0d9bf38a4389111ed8b67de4ed08c	shared-kernel-v1-d05dd650405666f6eb5fe977a204968d50ee3c276ff8139101a3004ff15fe519	cell-v1-7bdce3f8f0abeb1555ca577203e060f6eb914fbe54da8e471c3f34baff65d87e	cell-v1-7bdce3f8f0abeb1555ca577203e060f6eb914fbe54da8e471c3f34baff65d87e	KB-v1-FC-v1-utf16-source-haswell-01	batch-v1-ec2f5d52cd3a97ee4c890ab940dfd992445655a453f7276d8bac3917ff81a9bd	EB-v1-KB-v1-FC-v1-utf16-source-haswell-01-01	batch-v1-f6258062a248942ee7051afc9e5c367a9c0991344649adff644a37023d14c002
v1	rk-v1-fd9c4f4ecc93a66ed2037ed394e8f6185abf782ee61961da4a8439017613d3c3	69	45	FC-v1-utf16-source	archsimd	cell-v1-52c76427252321921643a2d20130c1e0a9e18006e6373e1fda6c541855333249	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	eligible		simd/archsimd Go 1.26.5:FC-v1-utf16-source audit row; required primitives: endian u16 loads/swaps, surrogate carry, compare/narrow, UTF-8 table/shuffle/pack, pair combine/u32 widen, counts/first-error; available: archsimd/ops_amd64.go:Load,Store,Shuffle,And,Or,Xor; archsimd/compare_gen_amd64.go:Equal,LessThan; archsimd/maskmerge_gen_amd64.go:Mask	convertValidUTF16LEToUTF32Archsimd	symbol-v1-4b3ec16d2f65213f262f806cb6acb2e809605cbf8c33b58fe7e0c52900867279	shared-kernel-v1-5814e1a921fe82542a459c4216d4e8325999586c53b65144fe5da152d34a79de	cell-v1-11f0feffe0ac827a494b00cb40213f4c986d2de0ef34a2787a159d4e53dab773	cell-v1-11f0feffe0ac827a494b00cb40213f4c986d2de0ef34a2787a159d4e53dab773	KB-v1-FC-v1-utf16-source-archsimd-01	batch-v1-24a2f41bf855af128ec8e1e690c8f977fe942bd66eedc73214cb5db9ecd946f6	EB-v1-KB-v1-FC-v1-utf16-source-archsimd-01-01	batch-v1-0d68e73cdddaabe90fbe7b199b018380cbac81a1df306534babecd5d486f8213
v1	rk-v1-fd9c4f4ecc93a66ed2037ed394e8f6185abf782ee61961da4a8439017613d3c3	69	45	FC-v1-utf16-source	neon	cell-v1-c3f8a4628484718701077f207996e8b6a0df7fd13c500378a677a3d0f5f0db0e	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:2881;611becc2a08c27a4edc77d9a45ff74c97130129b:src/arm64/arm_convert_utf16_to_utf32.cpp:1-1	convertValidUTF16LEToUTF32NEON	symbol-v1-12a702997773b1ce7d9e076bc89f2e5a4c93d113b5dca562b1893176099a6eb3	shared-kernel-v1-c9af7a82bd13a3e0c543332c6f15ac7b52558403a57d45051c4147db36e94af5	cell-v1-5ee2eb7dfe98b9df9345142fb516a6849be408d517bb35007c3baf43c9e8417e	cell-v1-5ee2eb7dfe98b9df9345142fb516a6849be408d517bb35007c3baf43c9e8417e	KB-v1-FC-v1-utf16-source-neon-01	batch-v1-b4d3e712f8dc898225dae4fa632a4c9d453ec6325eaba7443241e45c89b6efc7	EB-v1-KB-v1-FC-v1-utf16-source-neon-01-01	batch-v1-6c2c6435df13438f01fbf3c960b35e559382201a7e4171907f7990967262162f
v1	rk-v1-2e157559f20c8ef2c8a5527d31057710628639d8b067f35f4b5faf10eb13d281	70	46	FC-v1-utf16-source	westmere	cell-v1-3a7f5c9b9801b4890a8ff5a90e215eafb8500895447e7540f3806e815e358a8d	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:2915;611becc2a08c27a4edc77d9a45ff74c97130129b:src/westmere/sse_convert_utf16_to_utf32.cpp:1-1	convertValidUTF16BEToUTF32Westmere	symbol-v1-b68aefe4801ffb7d2f56f3bca9a88c1f17f360fe65c43bb64923c1dc7d45eaab	shared-kernel-v1-73cc11329bf088a29f48a03d8428afcd9ac9c477a4993cb67f983e09c9f33d86	cell-v1-85f55947001092311c47ebb6255fc994162ddaa2552887e4e086db8b49884cf2	cell-v1-85f55947001092311c47ebb6255fc994162ddaa2552887e4e086db8b49884cf2	KB-v1-FC-v1-utf16-source-westmere-01	batch-v1-8ac1e06fbe7b0d6d9acd7feef54aa06d45269dfbc52a2ce7402cc1fafe2c61a9	EB-v1-KB-v1-FC-v1-utf16-source-westmere-01-01	batch-v1-01d2c6cacb9a6848b205adb2157747e29aeabcfaedc074fdb8bd43a8eeeabc42
v1	rk-v1-2e157559f20c8ef2c8a5527d31057710628639d8b067f35f4b5faf10eb13d281	70	46	FC-v1-utf16-source	haswell	cell-v1-92f7ae8db9d7870650ba37e9d67134bf2067d77d6d68d021c25075a4f1189d89	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:2915;611becc2a08c27a4edc77d9a45ff74c97130129b:src/haswell/avx2_convert_utf16_to_utf32.cpp:1-1	convertValidUTF16BEToUTF32Haswell	symbol-v1-431b09bc465919722230b8562c1c5e307f6f4192a2d09acfd4d1aafd3e793f1e	shared-kernel-v1-f426d5877b859dd2eaed838f731f0e55e7b54e270512a8ad85a216721b046e80	cell-v1-51ee900cf229ae90e9dfef3656478ebca12ec317d925be9954d90c3d37fbd115	cell-v1-51ee900cf229ae90e9dfef3656478ebca12ec317d925be9954d90c3d37fbd115	KB-v1-FC-v1-utf16-source-haswell-01	batch-v1-ec2f5d52cd3a97ee4c890ab940dfd992445655a453f7276d8bac3917ff81a9bd	EB-v1-KB-v1-FC-v1-utf16-source-haswell-01-01	batch-v1-f6258062a248942ee7051afc9e5c367a9c0991344649adff644a37023d14c002
